Date,WRIMS_C1_Flow,Riverware_Klamath_Outflow,WRIMS_C15_Flow,Riverware_Keno_Outflow,WRIMS_cum_ag_UKL_SS_Delivery,Riverware_cum_ag_UKL_SS_Delivery,WRIMS_Supply,Riverware_Project_Supply_Accounting,WRIMS_OPS_Index,Riverware_OPS_Index,WRIMS_Shadow_Elev,Riverware_Shadow_Elev,WRIMS_UKL_Pool_Elevation,Riverware_UKL_Pool_Elevation,WRIMS_FFA,Riverware_FFA,WRIMS_UKL_PRJ_CREDIT,Riverware_DPSA
18Feb1982,300,0,4987,3223.45521,0,0,252835.2827,194011.5646,0.60,0.769709398,4141.00,4144.171383,4142.71,4144.68394,23116.56,303548.3606,36164.11,50289.7907
19Feb1982,300,7297.937053,4414,9875.918864,0,0,252835.2827,194011.5646,0.60,0.760363333,4141.00,4144.230907,4142.75,4144.633997,23651.66,306791.9483,36841.65,53462.23192
20Feb1982,300,6287.932304,4554,8694.857343,0,0,252835.2827,194011.5646,0.61,0.761025711,4141.00,4144.153529,4142.79,4144.61632,23651.66,309440.4946,41026.39,57591.06843
21Feb1982,300,6432.1285,6216,8619.36449,0,0,252835.2827,194011.5646,0.62,0.741553965,4142.00,4144.15339,4142.81,4144.613423,23651.66,312089.0409,44915.57,57591.06843
22Feb1982,300,7212.438325,8386,10332.27269,0,0,252835.2827,194011.5646,0.63,0.734749434,4142.00,4144.143453,4142.84,4144.619016,23651.66,314737.5873,48281.34,60740.79384
23Feb1982,300,7232.809154,7538,10741.6352,0,0,252835.2827,194011.5646,0.65,0.727504597,4142.00,4144.115107,4142.86,4144.633793,24162.85,317386.1336,49753.05,65228.85105
24Feb1982,5729,7272.015647,10917,9755.695858,0,0,252835.2827,194011.5646,0.67,0.719330992,4142.00,4144.113345,4142.88,4144.658222,24585.50,320034.6799,51975.12,68019.4484
25Feb1982,7257,7330.528875,10765,8851.092419,0,0,252835.2827,194011.5646,0.70,0.715377527,4142.00,4144.089017,4142.89,4144.692307,24853.66,322683.2262,44141.43,74167.14468
26Feb1982,7328,7404.794252,9894,8584.724466,0,0,252835.2827,194011.5646,0.73,0.710052269,4142.00,4144.064022,4142.89,4144.732488,24859.13,325331.7726,33745.43,81049.03469
27Feb1982,7410,7484.440641,9437,8474.25835,0,0,252835.2827,194011.5646,0.76,0.705382093,4142.00,4144.0586,4142.88,4144.771953,24859.13,327980.3189,23589.11,85859.28326
28Feb1982,7492,7564.870693,9234,8483.970745,0,0,252835.2827,194011.5646,0.79,0.705572322,4142.00,4144.073613,4142.87,4144.812918,24859.13,330628.8652,13717.42,88727.97383
01Mar1982,7576,7630.136647,9178,8527.794783,0,0,354575.6906,250988.9271,0.82,0.710210851,4143.00,4144.072265,4142.84,4144.837219,24859.13,333277.4116,3761.14,90910.35497
02Mar1982,7626,7675.798764,9161,8551.76106,0,0,354575.6906,250988.9271,0.83,0.713624359,4143.00,4144.078226,4142.82,4144.85858,19239.29,335925.9579,0.00,92714.09909
03Mar1982,7670,7721.675891,9035,8598.600697,0,0,354575.6906,250988.9271,0.84,0.719577906,4143.00,4144.087512,4142.83,4144.883096,10334.77,338552.6154,0.00,94471.06585
04Mar1982,7720,7762.994154,8941,8692.548135,0,0,354575.6906,250988.9271,0.85,0.725988845,4143.00,4144.088926,4142.84,4144.899898,1844.73,341157.3841,0.00,96224.38684
05Mar1982,7755,7792.206229,8798,8472.047694,0,0,354575.6906,250988.9271,0.86,0.732213266,4143.00,4144.077988,4142.85,4144.912308,0.00,343740.264,0.00,97934.24829
06Mar1982,7780,7805.193665,8791,8540.440981,0,0,354575.6906,250988.9271,0.87,0.73738608,4143.00,4144.062076,4142.87,4144.912885,0.00,346301.2551,0.00,99655.06123
07Mar1982,7782,7796.417453,8698,8329.277256,0,0,354575.6906,250988.9271,0.88,0.742525157,4143.00,4144.02941,4142.88,4144.903532,0.00,348840.3573,0.00,101504.2749
08Mar1982,7763,7772.259664,8644,8370.836136,0,0,354575.6906,250988.9271,0.89,0.744512824,4143.00,4144.00019,4142.89,4144.888728,0.00,351357.5708,0.00,102834.6189
09Mar1982,7734,7731.905339,8546,8519.560994,0,0,354575.6906,250988.9271,0.90,0.747952737,4143.00,4143.961582,4142.90,4144.863178,0.00,353852.8954,0.00,104317.4561
10Mar1982,7447,7676.731834,8270,8447.345823,0,0,354575.6906,250988.9271,0.91,0.750144089,4143.00,4143.919239,4142.92,4144.833554,0.00,356326.3312,0.00,105429.0253
11Mar1982,5257,7615.556482,6323,8532.680586,68,0,354575.6906,250988.9271,0.92,0.750635733,4143.00,4143.877948,4142.93,4144.802002,0.00,358777.8783,0.00,106703.034
12Mar1982,5490,1142.852127,6359,1703.031849,68,83.66839743,354575.6906,250988.9271,0.92,0.751204891,4143.00,4143.824152,4142.94,4144.898322,0.00,361207.5365,1040.95,108382.2708
13Mar1982,4760,5591.036343,5725,6136.778585,68,83.66839743,354575.6906,250988.9271,0.93,0.749338833,4143.00,4143.889736,4142.95,4144.854668,0.00,363615.3058,0.00,110100.6565
14Mar1982,4561,4440.935986,5486,5069.42822,68,83.66839743,354575.6906,250988.9271,0.93,0.765979637,4143.00,4143.819329,4142.97,4144.911178,0.00,365672.922,0.00,116703.8643
15Mar1982,4653,4700.536688,5603,5208.928903,68,83.66839743,354575.6906,250988.9271,0.93,0.75893457,4143.00,4143.834647,4142.97,4144.865372,0.00,368036.9138,0.00,116703.8643
16Mar1982,4284,1088.069826,5215,1846.136704,68,111.2571978,354575.6906,250988.9271,0.93,0.765896655,4143.00,4143.83733,4142.97,4144.9979,0.00,370379.0167,0.00,117478.7258
17Mar1982,4124,6349.559697,5120,7110.797406,68,111.2571978,354575.6906,250988.9271,0.93,0.769785621,4143.00,4143.898334,4142.97,4144.935989,0.00,372699.2308,419.48,118267.0662
18Mar1982,4077,4349.559697,5086,5063.655739,68,111.2571978,354575.6906,250988.9271,0.93,0.781442692,4143.00,4143.877302,4142.96,4144.973292,0.00,374997.5562,763.23,116866.1374
19Mar1982,3975,4349.559697,5000,5031.38907,68,111.2571978,354575.6906,250988.9271,0.92,0.779315385,4143.00,4143.883603,4142.95,4144.981527,0.00,377273.9927,1046.97,116866.1374
20Mar1982,3900,4349.559697,4913,5108.914074,68,111.2571978,354575.6906,250988.9271,0.92,0.780826527,4143.00,4143.874128,4142.93,4144.986415,0.00,379528.5404,1330.71,118403.6191
21Mar1982,3829,4349.559697,4816,5073.540092,68,111.2571978,354575.6906,250988.9271,0.92,0.778237368,4143.00,4143.860003,4142.92,4144.987743,0.00,381761.1993,1642.46,119847.5968
22Mar1982,3764,4349.559697,4784,4988.92342,68,111.2571978,354575.6906,250988.9271,0.91,0.774172006,4143.00,4143.844209,4142.91,4144.993366,0.00,383971.9693,1945.60,121227.5744
23Mar1982,3824,4349.559697,4883,5044.440091,68,111.2571978,354575.6906,250988.9271,0.91,0.769090483,4143.00,4143.82563,4142.90,4144.988435,0.00,386160.8506,2228.74,122733.7319
24Mar1982,3900,4349.559697,4950,4886.760915,68,111.2571978,354575.6906,250988.9271,0.91,0.76313878,4143.00,4143.801496,4142.89,4144.981169,0.00,388327.843,2497.88,124169.726
25Mar1982,4032,1731.429635,4997,2253.762831,68,119.1583652,354575.6906,250988.9271,0.91,0.75503863,4143.00,4143.777585,4142.89,4145.013837,0.00,390472.9467,2738.02,125437.8855
26Mar1982,3642,1541.887314,5071,2174.987838,108,123.1253073,354575.6906,250988.9271,0.91,0.747072247,4143.00,4143.804638,4142.89,4145.053367,0.00,392596.1615,2859.16,126816.1606
27Mar1982,4249,1892.084144,5153,2203.824468,111,127.0922495,354575.6906,250988.9271,0.91,0.747579,4143.00,4143.778408,4142.90,4145.004456,0.00,394697.4875,4060.24,132477.0125
28Mar1982,3799,1592.084144,5248,2160.767998,151,167.6284497,354575.6906,250988.9271,0.90,0.738626532,4143.00,4143.797015,4142.90,4145.108775,0.00,396771.6501,4178.60,133326.558
29Mar1982,3782,1729.054344,5292,2255.296528,191,171.5953919,354575.6906,250988.9271,0.90,0.737427198,4143.00,4143.828733,4142.90,4145.027822,0.00,398829.1984,5351.46,133322.5911
30Mar1982,3743,1810.930749,5297,2309.227095,230,212.1315916,354575.6906,250988.9271,0.90,0.739331913,4143.00,4143.850405,4142.90,4145.166014,0.00,400864.858,6546.11,133963.4841
31Mar1982,3715,2407.031184,5290,2981.007996,330,293.4539056,354575.6906,250988.9271,0.90,0.73940717,4143.00,4143.875021,4142.90,4145.069684,0.00,402878.6288,7792.57,134257.3366
01Apr1982,3833,1801.855877,5182,2335.940821,430,393.4999371,385808.5578,244814.0278,0.89,0.739520394,4143.00,4143.906246,4142.89,4145.21423,0.00,404870.5107,9004.84,133323.5918
02Apr1982,3674,4324.009193,5124,4989.060803,531,474.8222511,385808.5578,244814.0278,0.89,0.74156489,4143.00,4143.940747,4142.89,4145.12408,0.00,406840.5039,9974.97,133444.1474
03Apr1982,3325,4170.88921,5110,5049.428313,631,556.1445652,385808.5578,244814.0278,0.89,0.747098175,4143.00,4143.936671,4142.90,4145.181234,0.00,407941.7157,11212.76,131871.982
04Apr1982,3263,4170.88921,5107,5132.332483,731,637.4668792,385808.5578,244814.0278,0.89,0.747087798,4143.00,4143.929742,4142.93,4145.174606,0.00,409867.9312,13117.12,131992.5376
05Apr1982,3351,4170.88921,5222,5013.834854,762,667.2189453,385808.5578,244814.0278,0.89,0.746434319,4143.00,4143.898529,4142.98,4145.17068,0.00,411772.2579,15087.82,133754.6366
06Apr1982,3374,4170.88921,5290,5037.868187,794,696.9710114,385808.5578,244814.0278,0.89,0.743742211,4143.00,4143.865385,4143.01,4145.156493,0.00,413654.6958,16920.70,135636.4729
07Apr1982,3681,4170.88921,5379,4775.014018,826,726.7230776,385808.5578,244814.0278,0.89,0.739287536,4143.00,4143.82864,4143.05,4145.144786,0.00,415515.2448,18793.37,137717.5771
08Apr1982,3925,4170.88921,5467,4636.180686,858,756.4751437,385808.5578,244814.0278,0.89,0.734979644,4143.00,4143.799353,4143.10,4145.135661,0.00,417353.9051,20228.84,139563.6448
09Apr1982,3861,2022.133146,5411,2586.424622,890,788.2106809,385808.5578,244814.0278,0.89,0.731447187,4143.00,4143.776019,4143.14,4145.162887,0.00,419170.6765,21349.15,141457.3818
10Apr1982,3609,1870.379556,5431,2628.158531,1079,978.623904,385808.5578,244814.0278,0.89,0.729585829,4143.00,4143.795874,4143.18,4145.130517,0.00,420965.5592,22665.33,142829.7552
11Apr1982,2876,1126.025979,5597,2635.804954,1269,1169.037127,385808.5578,244814.0278,0.89,0.734851907,4143.00,4143.792275,4143.22,4145.237371,0.00,422738.553,24349.23,147611.9401
12Apr1982,1695,688.3159192,5675,3252.165725,1459,1359.45035,385808.5578,244814.0278,0.88,0.735548263,4143.00,4143.838388,4143.23,4145.134268,0.00,424489.658,27524.01,148448.6182
13Apr1982,1060,0,5690,3150.695641,1649,1549.863573,385808.5578,244814.0278,0.88,0.745828352,4143.00,4143.875263,4143.23,4145.350317,0.00,426218.8742,32890.70,150964.7324
14Apr1982,1742,7006.453791,5988,9517.370263,1839,1740.276797,385808.5578,244814.0278,0.87,0.752648346,4143.00,4143.902165,4143.24,4145.255137,0.00,428344.7846,39334.87,154838.9852
15Apr1982,2242,5308.568457,6072,7334.653747,1896,1740.276797,385808.5578,317751.9362,0.87,0.757973182,4143.00,4143.865722,4143.25,4145.27084,0.00,430030.2232,44572.80,152866.7945
16Apr1982,2722,5308.568457,5964,6731.32041,1954,1740.276797,385808.5578,317751.9362,0.87,0.751942661,4143.00,4143.849404,4143.25,4145.265937,0.00,431693.7729,48894.51,152878.2592
17Apr1982,3050,5308.568457,5901,6386.695413,2011,1740.276797,385808.5578,317751.9362,0.87,0.749353213,4143.00,4143.796929,4143.26,4145.26549,0.00,433335.4339,52098.32,157517.8968
18Apr1982,3226,5308.568457,5825,6294.291247,2068,1740.276797,385808.5578,317751.9362,0.87,0.739939572,4143.00,4143.76081,4143.26,4145.270202,0.00,434955.206,54528.46,161795.1214
19Apr1982,3625,5308.568457,5686,6095.244781,2126,1740.276797,385808.5578,317751.9362,0.87,0.734414089,4143.00,4143.733993,4143.26,4145.276172,0.00,436553.0893,56751.09,164875.6519
20Apr1982,5034,5308.568457,6679,5835.96122,2267,1881.103243,385808.5578,317751.9362,0.87,0.728343465,4143.00,4143.70965,4143.26,4145.278822,0.00,438129.0838,58578.80,167272.6286
21Apr1982,4668,5308.568457,6115,5710.96122,2409,2021.929689,385808.5578,317751.9362,0.87,0.723001567,4143.00,4143.681192,4143.26,4145.273997,0.00,439683.1895,57154.91,169486.3244
22Apr1982,4291,5308.568457,5572,5760.440394,2550,2162.756135,385808.5578,317751.9362,0.87,0.716193228,4143.00,4143.653686,4143.26,4145.273089,0.00,441215.4064,56395.53,171124.7177
23Apr1982,4010,5308.568457,5211,5671.488527,2747,2303.582582,385808.5578,317751.9362,0.86,0.710063305,4143.00,4143.622578,4143.26,4145.249882,0.00,442725.7345,56260.33,172248.8296
24Apr1982,3773,5308.568457,5167,5735.143066,2944,2444.409028,385808.5578,317751.9362,0.86,0.70321483,4143.00,4143.594541,4143.26,4145.22856,0.00,444214.1738,56895.38,173125.0077
25Apr1982,3738,1880.190892,5082,2276.676302,3397,2897.46239,385808.5578,317751.9362,0.86,0.696037696,4143.00,4143.560015,4143.26,4145.261941,0.00,445680.7242,57743.75,174137.0122
26Apr1982,3634,1904.480279,5046,2316.190691,3851,3350.515752,385808.5578,317751.9362,0.86,0.689296168,4143.00,4143.58944,4143.28,4145.298363,0.00,447125.3858,58536.93,174972.5832
27Apr1982,3548,1899.443019,5032,2305.499264,4304,3745.226496,385808.5578,317751.9362,0.86,0.691202909,4143.00,4143.553362,4143.29,4145.331546,0.00,448548.1586,59305.64,182124.1634
28Apr1982,3485,1870.789096,4878,2265.245343,4757,4139.93724,385808.5578,317751.9362,0.85,0.68318753,4143.00,4143.582944,4143.29,4145.362413,0.00,449949.0427,60097.92,182367.1941
29Apr1982,3380,2276.127415,4678,2471.116984,5210,4534.647984,385808.5578,317751.9362,0.85,0.685081307,4143.00,4143.61219,4143.30,4145.266019,0.00,451328.0379,60769.73,182394.1695
30Apr1982,3288,1976.127415,4439,2094.46466,6006,5351.26007,385808.5578,317751.9362,0.84,0.687522024,4143.00,4143.634686,4143.30,4145.409546,0.00,452685.1442,61397.25,181849.2016
01May1982,3259,3365.944287,4159,3382.411443,6802,6057.375772,385808.5578,317751.9362,0.84,0.688097954,4143.00,4143.65875,4143.30,4145.305641,0.00,454020.3618,61872.86,181656.3688
02May1982,3091,3013.195511,3956,3089.807009,7598,6763.491475,385808.5578,317751.9362,0.83,0.689335796,4143.00,4143.677074,4143.30,4145.411293,0.00,455095.1014,61869.79,179726.5346
03May1982,2971,3369.904752,3778,3391.020414,8393,7469.607177,385808.5578,317751.9362,0.83,0.68839263,4143.00,4143.693611,4143.30,4145.309996,0.00,456386.5414,61863.14,178745.4608
04May1982,2671,3754.120328,3600,3774.790156,9189,8175.72288,385808.5578,317751.9362,0.82,0.687252958,4143.00,4143.703637,4143.30,4145.314513,0.00,457656.0925,61855.87,177775.7648
05May1982,2663,3754.120328,3483,3709.087073,10549,9298.367508,385808.5578,317751.9362,0.81,0.684269094,4143.00,4143.72252,4143.30,4145.407304,0.00,458901.7447,61847.99,174660.8598
06May1982,2768,3754.120328,3340,3678.59124,11972,10421.01214,385808.5578,317751.9362,0.80,0.682098902,4143.00,4143.736371,4143.30,4145.39059,0.00,460126.5182,61698.31,172438.4711
07May1982,2726,3754.120328,3234,3681.574574,13384,11543.65676,385808.5578,317751.9362,0.79,0.67847246,4143.00,4143.751638,4143.30,4145.3789,0.00,461330.4029,61532.01,169725.7209
08May1982,3049,3754.120328,3385,3731.487077,14796,12666.30139,385808.5578,317751.9362,0.78,0.673927951,4143.00,4143.767312,4143.30,4145.367071,0.00,462413.3988,61367.12,167045.5658
09May1982,3195,3754.120328,3540,3707.666241,16178,13788.94602,385808.5578,317751.9362,0.77,0.669619371,4143.00,4143.78592,4143.30,4145.358019,0.00,463573.5058,60764.42,164195.3281
10May1982,3066,3754.120328,3406,3675.150426,17601,14981.01214,385808.5578,317751.9362,0.77,0.665405863,4143.00,4143.801014,4143.30,4145.346133,0.00,464711.7241,59761.33,161403.3382
11May1982,2894,3754.120328,3273,3734.242092,18928,16173.07825,385808.5578,317751.9362,0.76,0.660405875,4143.00,4143.813915,4143.30,4145.33094,0.00,465806.0535,58918.89,158650.5947
12May1982,2967,3754.120328,3290,3770.395962,20236,17365.14437,385808.5578,317751.9362,0.75,0.654853599,4143.00,4143.830698,4143.30,4145.316984,0.00,466838.7014,58266.58,155708.5216
13May1982,2908,3454.120328,3177,3514.629302,21544,18557.21048,385808.5578,317751.9362,0.75,0.649301927,4143.00,4143.844999,4143.30,4145.301603,0.00,467823.5176,57503.30,152899.6805
14May1982,2895,1881.444037,3138,1849.203005,22853,20174.58113,385808.5578,317751.9362,0.74,0.643974324,4143.00,4143.8575,4143.30,4145.321851,0.00,468874.1806,56916.40,150485.8885
15May1982,2729,1821.804766,2908,1819.109649,24538,21676.06873,385808.5578,317751.9362,0.74,0.638563514,4143.00,4143.886001,4143.30,4145.340066,0.00,469902.9548,56300.63,149495.7003
16May1982,2679,1803.198724,2855,1793.745274,26295,23177.55633,385808.5578,317751.9362,0.73,0.635866608,4143.00,4143.883374,4143.30,4145.357296,0.00,470851.8402,55985.93,151586.6391
17May1982,2820,1803.099154,3004,1740.0457,28013,24723.40616,385808.5578,317751.9362,0.73,0.628469828,4143.00,4143.921545,4143.30,4145.377257,0.00,471836.8368,55779.27,149787.2976
18May1982,2891,1705.257481,3062,1721.52518,29649,26224.89376,385808.5578,317751.9362,0.73,0.628075262,4143.00,4143.961821,4143.30,4145.401038,0.00,472678.3158,55288.14,148165.7869
19May1982,2773,1757.675897,2976,1746.689431,31285,27726.38136,385808.5578,317751.9362,0.73,0.628531188,4143.00,4144.000545,4143.29,4145.289833,0.00,473619.5347,54590.16,146376.0795
20May1982,2625,1457.675897,2809,1475.481031,32712,29444.43672,385808.5578,317751.9362,0.73,0.629463129,4143.00,4144.038003,4143.29,4145.443882,0.00,474509.4357,54113.09,144573.516
21May1982,2505,3381.405357,2786,3327.347992,34139,30870.92183,385808.5578,317751.9362,0.73,0.630540088,4143.00,4144.070566,4143.28,4145.325955,0.00,475406.8771,53983.10,143273.9063
22May1982,2577,2866.158339,2762,2942.230145,35566,32199.84745,385808.5578,317751.9362,0.73,0.632071734,4143.00,4144.095175,4143.26,4145.42348,0.00,475766.4295,53851.97,139603.7144
23May1982,2593,2570.755978,2743,2652.67361,36993,33528.77307,385808.5578,317751.9362,0.73,0.633074131,4143.00,4144.104729,4143.25,4145.424969,0.00,476608.0932,53719.70,138222.8947
24May1982,2589,2640.579584,2706,2717.997516,38424,34857.69869,385808.5578,317751.9362,0.73,0.632504668,4143.00,4144.118127,4143.24,4145.30979,0.00,477439.8681,53586.28,137095.847
25May1982,2649,2737.118202,2690,2708.492979,40309,36400.83919,385808.5578,317751.9362,0.73,0.63298297,4143.00,4144.130199,4143.23,4145.423145,0.00,478249.7542,53450.77,135755.4756
26May1982,2613,2437.118202,2748,2334.347141,42186,37943.97968,385808.5578,317751.9362,0.73,0.633338566,4143.00,4144.140333,4143.22,4145.424787,0.00,479037.7514,53210.30,134159.2386
27May1982,2528,2297.426939,2773,2276.668383,44024,39487.12018,385808.5578,317751.9362,0.73,0.63421289,4143.00,4144.155146,4143.21,4145.428208,0.00,479803.8599,52970.12,132817.976
28May1982,2468,1997.426939,2729,1962.476712,45844,41030.26068,385808.5578,317751.9362,0.73,0.63710053,4143.00,4144.165564,4143.21,4145.431657,0.00,480548.0795,52737.36,131434.1424
29May1982,2367,1697.426939,2572,1663.693381,47713,42573.40117,385808.5578,317751.9362,0.73,0.639631708,4143.00,4144.175071,4143.20,4145.434038,0.00,481270.4103,52507.24,130092.8799
30May1982,2430,1660.304014,2428,1578.217169,50226,44451.74828,385808.5578,317751.9362,0.73,0.641866175,4143.00,4144.186763,4143.19,4145.435878,0.00,481970.8523,52264.21,128963.7661
31May1982,2327,1701.121819,2306,1573.618303,52729,46330.09539,385808.5578,317751.9362,0.73,0.644954182,4143.00,4144.197098,4143.19,4145.434006,0.00,482649.4055,51869.64,127726.5886
01Jun1982,2121,2119.292186,2113,1989.267836,55232,48208.44249,385808.5578,323073.7362,0.73,0.648066627,4143.00,4144.206917,4143.18,4145.319308,0.00,483306.0699,51475.26,125755.1999
02Jun1982,2051,2083.272787,2008,1955.28177,57739,50086.7896,385808.5578,323073.7362,0.74,0.651301439,4143.00,4144.224409,4143.17,4145.414883,0.00,483932.8454,51088.38,122958.2606
03Jun1982,1935,2125.479758,1884,1954.02207,60220,51965.13671,385808.5578,323073.7362,0.74,0.655704203,4143.00,4144.232442,4143.16,4145.403296,0.00,484545.7322,50698.42,120941.1605
04Jun1982,1749,1990.556443,1813,1940.870038,62351,53680.83919,385808.5578,323073.7362,0.74,0.659231388,4143.00,4144.239965,4143.15,4145.391871,0.00,485001.7301,50312.31,118994.1486
05Jun1982,1731,1790.829283,1849,1896.622048,64408,55396.54167,385808.5578,323073.7362,0.74,0.662778823,4143.00,4144.251392,4143.13,4145.386772,0.00,485335.8392,50005.75,117305.7248
06Jun1982,1740,1724.726441,1807,1856.15671,66448,57112.24415,385808.5578,323073.7362,0.75,0.666650286,4143.00,4144.260865,4143.13,4145.381416,0.00,485883.0596,49714.39,115791.9002
07Jun1982,1671,1833.219807,1740,1880.295898,68449,58827.94663,385808.5578,323073.7362,0.75,0.670687023,4143.00,4144.267772,4143.12,4145.318552,0.00,486408.3911,49425.41,114198.0195
08Jun1982,1601,1850.076912,1737,1921.344674,70449,60543.64911,385808.5578,323073.7362,0.75,0.67447871,4143.00,4144.276441,4143.11,4145.317357,0.00,486865.8337,49143.54,112547.4949
09Jun1982,1695,1997.704525,1725,1955.178832,72682,62213.73175,385808.5578,323073.7362,0.76,0.678300788,4143.00,4144.279828,4143.10,4145.3233,0.00,487315.3876,48860.30,110820.21
10Jun1982,1727,2108.56335,1706,1962.629328,75022,63883.81439,385808.5578,323073.7362,0.76,0.682823013,4143.00,4144.279117,4143.09,4145.328142,0.00,487775.0527,48519.82,109009.235
11Jun1982,1794,2217.212232,1698,1931.553199,77466,65573.05545,385808.5578,323073.7362,0.76,0.686828123,4143.00,4144.277006,4143.07,4145.313314,0.00,488212.8289,48151.45,107122.2112
12Jun1982,1820,2196.967742,1702,1900.325384,79934,67258.29649,385808.5578,323073.7362,0.76,0.690380415,4143.00,4144.275553,4143.05,4145.294366,0.00,488624.7164,47756.16,105315.6038
